animals	animal species,megaherbivores,wide ranging benthivores,large bodied taxa,phocids,vertebrate animal,mega herbivores,amniotes,small wildlife,non mammals
considered bad for health	unhealthy lifestyle factor,excessive nutrient,harmful impurity,unhealthy lifestyle choice,excessive carbohydrate
considered unhealthy	unhealthy item,unhealthy lifestyle factor,unhealthy food,unhealthy ingredient,healthy and unhealthy food choice,unhealthy activity,indigestion issue,excessive carbohydrate,unhealthy fat,unhealthy lifestyle choice
likely to free of flies	complete under car service,boasting luxurious feature,offering many amenity,winter warmer essential,complete vacation package,cool weather edible,assuming perfect combustion condition,barring some sort of crisis
considered good for health	healthy basic,healthy element,fact cure digestive disorder,perishable good,healthy nutrient,health boosting herbal nutrient,healthy option
healthy for people	healthy option,healthy alternative,healthy basic,healthy living resource,fourth category healthy mode,healthy element,healthy lifestyle choice,simple healthy choice,healthy choice,healthy and unhealthy food choice
considered healthy	healthy basic,healthy item,healthy carb,healthy carbs,healthy protein source
far more toxic than smoking one	chemical asphyxiant,simple asphyxiant,toxic metabolic by product,toxic or non toxic agent,smoking paraphernalia,chemical flocculant,nasty chemical,dangerous household chemical,burnable poison
necessary for animals to survive	vital resource,essential,increasing nutrient,essential resource,basic essential,alongside essential,product s vital component,balance rapidly digestible energy source,long life material,basic biological consideration
important to stay alive	vital,essential,basic life function,alongside essential,pet s special health need,basic essential
still bit wild	wild,wild and domestic animal,willingly useful animal,warm climate animal,furbearing animal,free living animal
thin and somewhat flexible	soft foldable material,flexible material,thin object,stiff material,resilient flexible material,flexible filament,thin material,rigid laminated plastic
fitting end for murderer	easily remembered ending,serious penalty,horrible aspect result,harsh sentence,brutal killing
used following television sporting event	in game event,mean of competition,sporting event,live television coverage,in game footage,non sporting event,sporting activity
different than nighttime	night,hot dry sunny condition,warm humid dark condition,lesser viewed time slot,normal daytime activity,holiday time
short for david	personal name,participant s surname,archetypal forename,real name,pseudonym
added or erased	volatile memory,distributed in memory key value store,converted form,unnecessary file,memory feature,non volatile memory
unconstitutional under certain circumstances	outdated state law,changing legal requirement,ban misleading health claim,ensured regulatory requirement,key constitutional provision,weak enforcement mechanism,key state privacy law,datum protection legislation,constitutional amendment,federal pro homeownership policy
flat and circular	standard flat shape,round,circular item,large flat surface,flat surface
hanging sideways	fold shorter item,vertical,oversized item,bulky and oversized item,cylindrical like item,straight
impossible to see in	inaccessible surface,dark place,dim location,hard to reach surface,overly bright area,poor visibility
dark brown	brown,dark color,dark rich color,pale color,soft color,brown material
bright with exquisite taste	great flavor,great new flavor,today sweet,season full flavored food,sweet and savoury delicacy,concentrated sweet
harder than parallel parking	driving mean,artless traffic method,fresh artless traffic method,ingenuous traffic method,supplementary ingenuous traffic method,simple traffic method,supplementary artless traffic method
very sad for humans	disappointing situation,tragic situation,social ill,negative psychological state,life s big life changes
less populated than cities	large urban state,large urban area,populous area,densely populated area,urbanized area
same as ask	addressing simple question,answer,personal question,simple question
round on top	round,standard flat shape,four sided shape,perfect smaller piece,circular item
useful for neutralizing body odours	calming essential oil,powerful moisturizer,hydrating ingredient,hydrating moisturizer,mild cleanser,moisturizing agent
scary to most people	dangerous situation,creepy crawly,violent mean,potential safety hazard,extreme,common danger,serious threat,frequent extreme event
helpful in keeping teeth clean	good dental hygiene,good oral hygiene,good oral health hygiene,avoiding irritant,basic hygiene item,alongside essential,basic bath essential,everyday essential,essential,harsh cleaning aid
important for improving health	improving metabolic parameter,improving dietary behavior,essential health benefit,copious health benefit,beneficial health effect,fact cure digestive disorder,healthy stress reducing activity
mass per unit volume	mass,key physical quantity,thermodynamic quantity,energy quantity,thermodynamical quantity,local and global physical quantity,physical quantity
mass divided by volume	mass,large mass,key physical quantity,local and global physical quantity,physical quantity,layer physical quantity,local quantity,scalar physical quantity,single particle quantity,volume
rational	rationalist,intuitive primitive,intellectual,progressive,idealistic notable,social intuitionist,cognitivist,intelligent approach,pluralist,intuitionist
abbreviated to dsh	rate limiting ccb,ibd,atypical apds,hdac,ptms,type of cbt,ocp
better than subway	perfect transportation option,mode of public transport,public transportation option,dependable public transportation,public transport option,excellent public transport connection
likely to kosher	vegetarian option,vegetarian alternative,healthy and unhealthy food choice,non vegetarian source,comfort food favorite,vegetarian source,seemingly healthy low fat food,dentally healthy food
disastrous for balloons	adverse atmospheric condition,introduction extreme weather,artificial calamity,atmospheric hazard,poor atmospheric condition,frequent extreme event,predictable climate driven biotic event
fundamental	fundamental concept,firm fundamental,essential concept,fundamental construct,basic
criminal	street criminal,notorious criminal,felon,dangerous offender
functional	functional word,integrating various function,complicated functional form
useful in developing consensus	good interpersonal communication skill,sound decision making process,group decision-making technique,well prepared communicative output activity,dispute resolution skill
one kind of music	kind of music,type of music,form of music
good for sitting on	adjustable chair,comfortable standing position,cushioning material,sitting device,comfortable material,height adjustable table,upright surface,cushion,totally non rigid mean of support
common when goal seeking	pressing specific button,retrieval heuristic,general purpose heuristic,limited goal,sport user-centric feature,intuitive feature,sport user centric feature,halfway compromise clever trick,heuristic
different than single cries	non verbal sound,non speech body sound,biologically relevant sound,nonvocal sound
out on sail	commercial ocean going vessel,overcrowded ship,sailing vessel
difficult to solve	complicated problem,unsolved problem,seemingly difficult problem,hard practical problem,practical problem,open problem,real problem
abbreviated to cba	snri,snris,msa,rate limiting ccb,exemplary sga,atypical apds
most common in deep sea	pelagic species,pelagic form,pelagic,large marine animal
likely to have weapon	receiving pit feed opening,wearing personal protective equipment,wearing proper protection,user various extra right,performed several high tech stunt,expendable
punishable by death	serious penalty,serious criminal offence,victimless crime,so called victimless crime,grave crime,minor offence,criminal penalty,severe punishment,serious offence
similar to stream	stream,medium stream,datum stream
established or set	fundamental requirement,explicit and implicit government guarantee,exact requirement,account essential requirement
preferred to palliating	treating condition,palliative procedure,normal sterilization procedure,healing respiratory ailment,non surgical option,procedure related vascular complication,palliative alternative,typical acls therapy
useful for simplifying transactions	transaction control device,electronic cash flow functionality,answer most memory card,button operated calculator,personal information management item,transaction device,transaction machine,standard most secure payment method,non computer related item,easy to guess password
more efficient than walking	non strenuous activity,non motorised activity,strenuous physical activity,regular moderate exercise,strenuous exercise,fast walking method,strenuous activity,regular physical exercise,regular exercise
more efficient than driving	driving mean,utilizing mobile device,non motorized use,travel essential,non motorised activity,non motorized activity,common and useful operation,non strenuous activity
more dangerous than driving	inherently dangerous activity,dangerous activity,aggressive driving
full of cybercriminals	boasting latest generation technology,large urban state,advanced capitalist country,crisis hit country
painful and bad	painful event,painful complication,horrible aspect result,difficult life event,terrible side result,stressful life event,nasty aspect result
one part of preparing food	simple food preparation task,food preparation task,cooking certain protein,simple cooking,aspect of food processing,over the counter preparation,food preparation technique,cooking,cooking food
likely to contain knives	interior item,store smaller related item,small room,store smaller item,large household item,non essential room,clean hard to place item,low wooden box
abbreviated to ctc	nbfc,ncds,snri,igp,rate limiting ccb,mbts,snris,gpcr,ccb
increasing in gentrified areas	economic and environmental driver,negative and fluctuating economic condition,disturbing environmental condition,poor housing condition,socio economic challenge,urban danger,demographic and societal change
both internal and external	internal,external mean,accessing externality,external entity,dynamic,alternativevariantshavebeenproposedforthispurpose
very similar	incompatible,interesting combination,geometrically different way,close relative,distinct difference
essential for privacy	in room amenity,privacy property,common user privacy requirement,privacy preserving technique,adequate ear protection,protecting valuable humidity sensitive item,excludes heavy items
exotic	exotic name,exotic species,exotic variety,exotic sounding term
common in indian food	common food item,traditional asian cuisine ingredient,strong smelling food,classic indian food,delicate type of food,common food,pufa rich food
barren	large uninhabited area,arid area,arid location,remote undisturbed area,mineral rich state
small relative to buildings	built in sort,built in,large structure,large object,non residential object,small space,large linear center
same as holy	religious name,personal form of god,hindu divine,soul great,christian name,sacramental,pagan,grace many saint,holy person,religious object
very skilled	skilled person,skilled professional,skilled worker,generally skilled worker,trained professional,expert,conception competitive professional,skilled trade worker,self employed professional,extreme professional
painted white	non painted component,bold fall color,interior color scheme,standard color
stretch	dynamic stretch,stretching exercise,flexibility exercise,leg exercise,slope break,foot action,bench exercise,petrissage movement
spot	unusual spot,low spot,dark spot,sun exposed area,sun-exposed area,geographic feature,atypical site,high spot,geographical and topographical feature
short for dixieland jazz	jazz standard,jazz genre,jazz classic,jazz great,popular form of american music,jazz legend
moving through space	massless object,moving object,terrestrial object,non stationary background object
far more productive than monocultures	type of polyculture,individualistic society,egalitarian society,individualistic culture,modern society,individualist culture,pluralistic society,utopian society
abbreviated to dtp	dntp,snri,conventional rs dds,mbts,rate limiting ccb,ncds,ofdma system
abbreviated to dce	snri,ncds,rate limiting ccb,hdaci,snris,igp
abbreviated to dcom	snri,ncds,snris,igp,ofdma system,hdaci,health care information transaction standard,rate limiting ccb,igr,contemporary ccnuma system
remote or removed from others	dependent,uncollected entity,personal particular
distressing	confounding clinical and social issue,bothersome consequence,confounding condition,complicating medical history,objectionable circumstance,potential additional incidental
important in warfare	aspect of military importance,basic military skill,basic soldier skill,military skill,valuable human strength,safety critical or weapon critical task,defensive asset
hazardous for lawyers	intensive legal service,tough decision making process,professional issue,confounding clinical and social issue,expensive court procedure,tough decision-making process,loan adverse public record
playing with each other	play typical playground game,playing traditional game,enjoy rec barn game,playing sport,play classic game,family man love outdoor activity,hunt small animal,hunt smaller animal,cute animal
mean until tamed	mood tamer,furbearing animal,aggressive animal,simple animal
loyal	kind,resilient mean,friendly character,good and kind neighbor,good friend
less smart than humans	intelligent creature,fear flight hormone,human,intelligent animal,non individuals,practice abnormal eating behavior,sentient being,non human life form,resilient mean
different from cats	large cat,cat,long haired cat,big cat,long-haired cat,non canine pet,feline,tailless cat,canine,non domesticated feline
arrogant in asserting opinions	communitarian,outspoken atheist,stoic
obedient	active intelligent courageous woman character,resilient mean,human,steadfast member,intelligent attendant
worth much more than dime	valuable old penny,small valuable,high dollar item,high value item,small high value item,non cash item,high-value item,non-cash item
very common pet	common pet,common household pet,unusual pet,common domestic pet,traditional pet,domesticated pet,domestic pet,house pet
running in dream	wearing shoe,wearing bigger shoe,athletic,performed several high tech stunt,performing stunt,performing key sport action,singing classic number,extremely capable jumper
playing dead	non player,advanced third party player,game player,priest s cheap minion,non playable character,star fox player
one among many animals	non human animal,non mammalian animal,animal,bilaterian animal,simple animal,complex animal
larger than cat	large brained social animal,large feline,large and small animal,large land bound animal
round and flat	round,standard flat shape,large flat surface,hard and flat surface
changing future	future,big change,life s big life changes,ongoing event related change,commodity future,favorable demographic trend,emerging economic,ongoing event-related change,changed business practice,progressive economic development
rare and difficult to find	rare and unique find,rare and endangered specie,rare plant specie,legendary botanical,rare material,exotic,rare subject,rare and interesting animal,exotic name,rare type
common among working age adults	poor health habit,poor myofunctional habit,poor health behavior,job related illness,work related health problem,poor lifestyle habit,lifestyle related condition,health damaging behavior,negative health behavior
better than buying in	buying major appliance,satisfying customer intention,purchasing work related item,purchasing foreign currency,purchasing camping equipment
abbreviated to dw	igr,nbfc,ncds
infectious	infectious particle,infectious cause,infectious organism,infectious vector,mild viral attack,non infectious adverse event
harmful to swallow	acidic marinade,indigestible substance,ingested organoarsenicals,unhealthy ingredient,inert, normally liquid organic diluent,non food grade substance,bitter substance
worse than breaking	physical harm,painful event,physical damage,kind of harm,terrible side result
engineered for sitting and writing	design chair,height adjustable table,2 free standing furniture,chair,top heavy free standing furniture,high use flat surface
instinctive	instinct,innate desire,strong chiral behavior,account behavioral trait,basic human emotion,physical impulsiveness,positive behavioral characteristic,induced innate response,behavioral trait
similar to designing forms	intricate design task,corresponding design task,advanced reverse engineering task,utilizing progressive material,effortless design,study design,practical business application,valuable interface design skill,emphasizing common construction system
very different from other media	mainstream medium,national and international medium,popular medium,commercially available medium,offline medium,modern medium,today s medium,local medium,international medium
desolate	lonely place,poor region,unpopulated or lightly populated area,resource poor setting
more expensive than sand	expensive material,highest quality material,simple and natural material
important in new england	culturally appropriate practice,everyday essential,developmentally appropriate cultural activity,necessary,alongside essential,good cultural practice,normal turf cultural practice
ending in death	difficult life event,life event,potential mean of suicide,key life event,painful event
abbreviated to dct	rate limiting ccb,mbts,ncds,snris,nbfc,snri,hdaci,conventional rs dds
awesome and sad	great,all time great,epic,life s greatest joy,tried and true favorite,awesome favorite,loved,life s big life changes,romantic
one brand of credit card	standard credit card,expensive credit card,popular credit card,credit card,premium credit card,international credit card,payment card
abbreviated to dfo	snri,dfi,health care information transaction standard,conventional rs dds,rate limiting ccb,environmental management system standard,iud,ncds
unwelcome in society	unwelcome visitor,unwelcome guest,undesirable individual,attending meeting,casual indian visitor,unwelcome physical conduct
carcinogenic	carcinogenic chemical,environmental carcinogen,carcinogenic substance,carcinogen,cancer causing chemical,toxic metabolic by product,toxic and mutagenic substance,immunosuppressive,common antioxidant active phytochemical
fun and loud	fun,old fashioned summertime fun,fun event,fun filled activity,fun activity,seemingly similar form of entertainment
paired with chairs	adjustable chair,height adjustable table,sitting device,upholstered item,2 free standing furniture,design chair
round oval or rectangular	round,standard flat shape,circular item,rectangular type,four sided shape,large flat surface
dining	dinner,dinner option,informal banquet
hard to see in	poor visibility,dim location,dark place,overly bright area,dark surface
mixed to produce different colors	washable natural plant derived color,rich color,suitable colorant
better than gas engine	non interfering engine,fuel efficient powertrain option,partial lean burn engine,high efficient motor,fuel efficient model,multifuel engine,low power engine,continuous combustion engine
one of many products of petroleum	petroleum based product,petroleum-based product,petroleum product
drawn to different	dependent,dynamic,subjective element,internal,compatible devi ces,heterogeneous aspect of a person,unobserved individual characteristic,vivid and bold blind,occlusive,incompatible
abbreviated to abs	snri,ibds,hdaci,mbts,snris,nbfc,ofdma system,igp
one of seven named continents	high latitude country,continent,continental island,dry continent,southern hemisphere country,high latitude region,warm and tropical region
one of driest continents	dry continent,high latitude country,warm and tropical region,continent,water rich country,mineral rich country,large and regionally diverse country,tropical and subtropical region,geographically large country
acting in unilateral manner	proclaimed evil,state perpetrated violence,committing illegal act
similar to property	single property,property,noc property,client s property,common property,potential property,file s property,property type,property item,basic property
important when producing match ammunition	welding process variable,metallurgical characteristic,modern metallurgical technique,in car application,suitable fabrication parameter,welding consumable,separate heavy metal,sizing design variable,essential industrial feature
abbreviated to adhd	adhd symptom,clinicopathologic variable,selected dsm iv tr disorder,severe central anticholinergic effect,ibd
important to self esteem	positive personal quality,desirable personal characteristic,good trait,key aspect of self management,desirable attribute,positive quality attribute,desirable trait,personal quality,health,aspect of health
drawn to strange	occlusive,self contained nos,intuitive primitive,intuitionist
irresponsible	undesirable individual,immoral mean,committing illegal act,paraprofessional,physical manipulative,manipulative,poor or bad credit holder
landlocked	landlocked country,geographically large country,sparsely populated state,non opec country,heavily indebted country,extremely level country,quasi federal country
very tiny	smallest organism,tiny particle,small simple organism,tiny organism
canadian	foreigner,scottish american,prominent american
responsible for major weather patterns	weather variable,part of the climate system,climate variable,local weather,weather element,weather component,weather,weather extreme,climatic variable,weather factor
likely to eat meat	ready to eat meat,ready to eat perishable food,ready to eat food,eating healthier food,eating high fiber food,eating protein rich food,eating fiber rich food,eating lean meat,eating whole grain,eating whole food
very focused	intellectual,creative,interesting inspiring and knowledgeable person,intellectual person,contemplative,resilient mean,astute observer,active individual
one of twelve olympians	greek god,greek deity,greco roman god
abbreviated to act	exemplary sga,snri,sga,igr,ltras,snris,releasing person specific datum
small jurisdiction	non county jurisdiction,jurisdictional region or zones,commonwealth jurisdiction,australian jurisdiction,european jurisdiction,overseas jurisdiction,political jurisdiction,local jurisdiction
growing inside each of eggs	space tiny seed,tiny seed,egg product,motile structure,small seed,egg laying animal,tip growing plant cell,beautiful russian egg
abbreviated to ao	ocp,atypical apds,hdac,ibd,mta
new to world	cosmopolitan,fast colonizing opportunist,first time car buyer,resident,ready to eat perishable food
more spherical than adults	non human life form,smallest organism,anatomically simple animal,immobile organism,terrestrial
second letter of alphabet	letter word,letter suffix,letter,syllable nn name,non alphanumeric character,four letter type,linear alphabet
nice to look at	gorgeous view,view easy to find terrestrial object,beautiful spot
destructive to global environment	damaging environmental factor,disturbing environmental condition,economic and environmental driver
difficult to dislodge	breakable,loose lightweight object,impermeable material,adsorbent,loose object
surrounded by new south wales	australian state,sparsely populated state,densely populated state,developed northern state,surrounding country,large member state,part of the country,geographically large country,southern end country,densely populated region
abbreviated to asx	snri,hdaci,ibds,dfi,health care information transaction standard,ncds,lnapls,ofdma system,tca system
abbreviated to auslan	original wlan standard,open industry standard,esd standard
abbreviated to aps	snri,snris,atypical apds,ncds,ibds
disinterested in cyling offences	paraprofessional,uneducated lower class individual,committing illegal act,dissident,law abiding citizen,serious sex offender,non citizen,biasing member
interested in business data processing systems	non network specialist,qualitative oriented scholar,middle class professional,dedicated industry specialist,research scientist,self employed professional,year managerial expert,researcher
abbreviated to alp	lnapls,snri,dntp,nbfc,nnrti,gpcr,hdac,rate limiting ccb
equivalent to united states high school	top us school,fbs school,top tier school
abbreviated to airc	snri,ofdma system,igr,tca system,snris,environmental management system standard
abbreviated to afl	ubls,scfa,igr,vfas,mso,igp
abbreviated to adi	snri,hdaci,exemplary sga,igr,atypical apds,dfi,iud,msa,snris
abbreviated to acs	snri,snris,hdaci,ofdma system,ncds,tca system,igr
abbreviated to acmp	snri,hdaci,ibds,ecns,atypical apds,hdac,ibd
more likely to believe in evolution	non christian,atheist,reform darwinist,non religious person,human
likely to see aunts	visit hometown,visiting historic site,full vacation holiday,eating fiber rich food,expensive vacation,eating healthy low fat food
philosophical	constructivist,existentialist,philosophe,intuitive primitive,classical thinker,empiricist philosopher,humanist
more important than war	real world essential,whendetermining forcesandstressesinsideatissue,key social goal,political and ethical value,aspect of military importance,beenshownthattheadditionofstressfulelements,basic human necessity,marriage important issue
innate	supposed innate quality,intangible trait,intrinsic trait,heritable trait,human trait,simple trait
shaped to fly well	flying object,flying animal,flying types,fly,flying vertebrate,non flying bird,giant flightless form,small fly,flying insect
long and have sharp point	sharp item,sharp,sharp and rigid item,sharp or pointed tool,sharp pointed tool,hard sharp object,sharp pointed object,sharp object,sharp metal object
full of soldiers	matilda s victory several city,combat zone,unpacified military zone,massive sprawling city,occupied country,war torn country,countless military set,war-torn country
portable	attractive and portable item,portable product,portable item,increasingly valuable yet portable item,popular portable device,portable unit,portable device,portable dse,mobile and portable device,portable appliance
inland from sea	large coastal state,pacific location,inland area,coastal and low lying vacation area,coastal location
helpful in designing buildings	valuable interface design skill,thoughtful engineering touch,common user centered design technique,basic window application skill
famous for champagne diamonds	expensive city,wealthy city,best tourist destination
unincorporated	unpopulated or lightly populated area,populated area,unincorporated entity
rounded at top	convex shape,four sided shape,standard flat shape,flat bottom feature,cylindrical like item,hollow,solid shape,fancy shape
weak in tension	totally non rigid mean of support,firm,b in special condition,breakable,legless object
strong in compression	totally non rigid mean of support,elastic mean,breakable,solid,light solid,durable,non rigid mean of support,strong and durable material,firm,resilient flexible material
same as mysterious	fascinating secret,emollient,controversial mystery,creepy crawly,paranormal concept,indefinite lived intangible,novel concept
yellow green and red	green,dark green,orange,dark green or purple variety,pretty asian green
questionable	receivable,legitimate mean,operating receivable,proven we ef quality concept,adequate mean,althoughtraditionalregression diagnostic,emollient,in valids,real world essential,long term receivable
one of most ignored arts	predictable arts,artistic discipline,artistic skill,art form,generic or softer skill,art,creative art
necessary for blood to flow	celebratory vertical circulation element,vital medical supply,continuous infusion
abbreviated to adsl	basic adl,mvno,cdn
more interesting	interesting advanced topic,interesting part,purely scientific subject,interesting topic,fun new topic,sophisticated topic,exciting contemporary topic,wonderful topic
abbreviated to au	exemplary sga,snri,sga,igr,hdaci,international economic institution,ibds,accrediting institution
boring to most ordinary folk	difficult to study specie,studying infrequent event,teaching fundamental physical chemistry concept,trivial study,stressful time
boring to mos ordinary folk	difficult to study specie,studying infrequent event,stressful time,hard time,difficult time,life s big life changes,teaching fundamental physical chemistry concept,exploring new energy resource,engineering several deadly terror plot,breaking deeply imbedded habitual tendency
abbreviated to asean	international multilateral organization,asean member state,regional trade agreement
dangerous if take too much	consuming stimulant,mouth watering option,avoiding stimulant,excessive stimulant,simple asphyxiant,injectable,minor tranquilizer,dangerous side effect,dangerous remedy,saline cathartic
bad for human health	increasing disease,unhealthy voc,damaging environmental factor,harmful impurity,detrimental health behavior,unhealthy lifestyle factor,seriously harmful behavior
easy for to publish	good text book,good reference book,nontraditional publishing option,self help material,outstanding publishing capability,non textbook academic source
hard to enjoy	costly entertainment,fun,kind of entertainment,worldly pleasure
essential to world	personal essential,essential,vital,real world essential,alongside essential,indefinite lived intangible
considered crazy	occlusive,human,ordinary person,manipulative,ufo enthusiast,intellectual,self employed individual,atheist
skilled in particular craft	generally skilled worker,skilled person,skilled worker,skilled trade worker,extraction craft worker,craft worker,skilled craftsman,skilled professional,skilled laborer
beginning to talk	experienced unusual heartbeat,ready to eat food,ready to eat perishable food,adopting healthy habit,experiencing symptom
small enough to carry by hand	small item,smaller sized item,oversized item,small simple object,large bulky item,bulky and oversized item,large or oversized item,small mid sizes,small object
more popular in japan than ping pong	exciting sport game,sport game,modern game,board sport,casual game,great game,well known game,cue sport,non billiard game,standard game
orange in color and round	round,large meaty red yellow bicolored type,doughnut shape,standard flat shape,medium size,four sided shape
bounced up and down	light weight object,large sized object,oversized item,large medium object,loose object,man made object,large or oversized item,compact object,smaller sized item,stationary item
big and orange	orange,sweet orange,large meaty red yellow bicolored type,cute color,red orange and dark green vegetable
woven from fibrous material	woven or non woven flexible material,ready made fabric item,non woven material,comfortable and easy care textile,tight napped or rough cloth,fabric item,sewing material,high pile fabric,tube shaped fabric
popular among linux users	normal linux desktop application,popular linux distribution,free software unix variant,linux distro,free unix variant,debian based linux platform,linux based os,popular plugin,linux based operating system,free operating system
similar to cellar	thick concrete room,nonvolatile storage area,underground area,enclosed storage area,cold storage structure,material storage area
finished or unfinished	standard semi finished form,unfinished work,finished work,completed work,unfinished product,unfinished area,rebuilt part,two sided original,beautiful finish,retaining many original feature
available at toy stores	traditional toy,open ended toy,children s toy,occasion children s toy,classic toy,toy,small toy,toys,vintage toy
very popular in japan	traditional japanese favorite,popular favorite,storied japanese brand
punctured	needle punctured single dose container,puncture wound,shipments mostly small arm,sharp or breakable object,hard or sharp object,hard sharp object,sharp or hard object,target sensitive over exposed area,sharp
one form of classical music	classical music,modern music,form of music,traditional music form,orchestral and chamber music,non orchestral setting,type of music
rough	rough part,rough surface,rough area,rough texture,bumpy surface
one of first barbiturates	short acting barbiturate,long acting barbiturate,barbiturate,long-acting barbiturate,potent bisphosphonate,pure opioid,mineralcorticoid,natural opiate,nitro drug,natural and synthetic opiate
long and narrow	large length,narrow object,narrow item,long object
just like other comb	hair tool,simple hair accessory,common hair styling product,hair item,hair holding ornament,small brush,large brush
held when weather sunny	outdoor summer event,festive time,outdoor celebration feature patriotic favorite,evening event
popular in south	local favorite,popular favorite,featuring tough plant,local southern favorite,american favorite,popular name
mushy if overcooked	soft mashed moist food,chewable,non starchy veggie,soft nutritious food,chewy food
stored and redistributed	purchased intangible asset,non designated asset,non current asset,local storage object,non produced asset,reasonably high value
popular in america	popular favorite,local favorite,american favorite,consumer favorite,popular american option,favorite,classic australian pastime
very popular with western children	kid favorite,popular educational tool,well established educational tool,educational and fun activity,educational item,children's activity,functional educational product,educational toy,excellent learning aid
bought or sold	off price chain,fixed cost item,expensive purchase
collectible	great collectible,inspirational collectible,collectible item,collectable
collected and traded	laundered item,valuable goods,high-value item,low value item,non monetary item,returned item,lost valuable,high value item,non cash item
comfortable to sit on	adjustable chair,sitting device,convertible high chair,armless sofa style
visible when smokey	high ambient light source,warm humid dark condition,light illuminating landmark,downlight,smoke component,brightening agent,naked fl ame source,fire sign,air toxic
popular with tourists	popular destination,best tourist destination,popular tourist spot
full of crumbled seashells	semi enclosed sea,enclosed sea,large bay,shallow sea,shallow inshore water,sea,shallow draft area,beautiful beach
very heavy when wet	wet item,bulky water type,loose lightweight object,damp
awesome and lovely	romantic,great,all time great,awesome favorite
full of very tall people	crowded place,affluent place,impressive square,large urban area,large public place,large urban center,densely populated area,densely populated urban area,amazing place
north of auckland	sydney s most glamorous suburb,eastern sydney suburb,exclusive harbourside town,capital s eastern suburb,uk location,distinctive regional town,uk destination,popular town,densely populated town
close to sea	popular offshore country,large coastal state,semi enclosed sea,pacific location,remote coastal area,coastal location,popular kite surfing location,sea
alkaline	alkaline substance,alkaline compound,silica rich water
relaxing when feel stressed	relaxing activity,calming exercise,relaxing exercise,learning relaxation technique,learning relaxation skill,healthy stress reducing activity,healthy distraction
essential in complete drum kit	dw drummer friendly feature,worth tuning parameter,non fret mechanism,toner component
lower than alto clarinet	lower pitched orchestral instrument,high quality woodwind instrument,sustained tone instrument,woodwind instrument,low wind instrument,well established instrument,solo instrument,traditional dp instrument,bowed string instrument
easy to bounce	light weight object,exercise specific weight machine,conventional inflatable sport ball,totally non rigid mean of support,leveraging platform,bulky and oversized item,loose object,air filled and foam toy,practical moving tool
evil or dangerous	evil,proclaimed evil,natural evil,dangerous good,immoral mean,evil characteristic,violent mean,collective evil,dangerous cause,harmful malicious threat
dangerous or destructive	destructive method,inherently dangerous activity,dangerous cause,destructive technique,dangerous activity,dangerous event
eclectic	contemporary,combining many style,mainstream genre,encompassing genre,music genre,innovative and ground breaking variety,fusion genre,featuring classic,pop style,contemporary style
eating at soul	demonic or negative quality,evil quality,evil,destructive emotion,evil characteristic,natural evil,malevolent reason,deadly sin,painful emotion,collective evil
important in many things	inherently imperative facet,real world essential,essential concept,fundamental,personal essential,purpose various attribute,influential aspect,crucial aspect,vital
substitute for porcelain	ceramic,porcelain item,bioactive ceramic,traditional ceramic
incomplete without lox	neat extra,no fuss material,standard semi finished form,clean hard to place item,b in special condition,nice b each,moisture sensitive form
similar to tennis	tennis notable,court sport,racket sport,racquet sport,exciting sport game,sport in game
fast paced	fun rapid,high speed sport,fast moving popular part,strenuous sport,fast walking method,vigorous or high impact sport
unavoidable	overwhelming complication,disastrous complication,unavoidable circumstance,potential complication,subtle adverse outcome,unpredictable short term effect,unforeseeable circumstance
retarded by low temperatures	heat treatment condition,normal ambient condition,unwanted thermally induced side reaction,heat related problem,heat related illness,adverse physiological change
benign and do not cause disease	increased inflammatory marker,seenwith malignant condition,mean of passive immunization,multi cause disease
nice on hot summer days	hot dry sunny condition,cool weather edible,winter warmer essential,cool summer condition,relaxing favorite,anything outdoors,nice amenity,excellent amenity,warm and warm climate,outdoors
useful for camping	camping gear basic,camping equipment,safe open area off lead,typical outdoor item
notorious for teenage trysts	popular place,less visited place,affluent place
changing	life s big life changes,dynamic,altered state,variable,changing condition,cyclical,changing machining condition,transforming everyday activity,remarkable change
useful if hurt	simple aid,handy application,basic first aid skill,medical sharp,physical aid
quick to apply	abrasive cleaning aid,harsh cleaning aid,personal care absorbent product,standard bleaching composition adjunct,abrasive cleaning pad,generic cleaning product
sterile until opened	surgically sterile liquid,cosmetic injectable,sterile formulation,sterile medium,topical,flammable solid,suitable granular applicator
very difficult to kill	dangerous creature,complicated gord,harmful animal,non human mammalian host,extremely hungry predator,natural enemy,endothermic animal,homeothermic animal,aggressive agent,harmful organism
flying in air	flying object,giant flightless form,flying animal
visible	visible surface feature,visible, reflective, colored object,visible area,visible image,externally visible component,bright surface,dim location,regular white light
very popular in games of sport	sport in game,in game method,exciting sport game,playing sport,golf ball playing characteristic,sport game,sport object,great game,sports style game
filled with air when inflated	air tight container,airtight container,small cylinder,round container,heat small necked container,hollow,cover small container,cylindrical like item
rolling on sports field	hitting obstacle,wearing shoe,playing sport,conventional inflatable sport ball
formal	formal word,heavy formality,informal mean,official,formal attire
traditional on yule	seasonal favorite,traditional favorite,seasonal specialty,classic herb favorite,holiday plant,fall vegetable,perennial favorite,delicious pate,beautiful fresh herb,savory herb
traditional on youle	traditional dmard,traditional style,traditional saudi item,traditional favorite,traditional item,traditional choice
traditional on midsummer	traditional holiday,traditional celebration,festive time,british festivity,festive event
